match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
22629,Swansea City,West Ham United,4,1,1, Lukasz Fabianski , Alfie Mawson , Martin Olsson , Mike van der Hoorn , Federico Fernandez , Kyle Naughton , Andy King , Ki Sung-yueng , Sam Clucas , Andre Ayew , Jordan Ayew , Tom Carroll , Nathan Dyer , Tammy Abraham , Adrian , Declan Rice , Aaron Cresswell , Winston Reid , Cheikhou Kouyate , Pablo Zabaleta , Mark Noble , Patrice Evra , Manuel Lanzini , Chicharito , Marko Arnautovic , Sam Byram , Michail Antonio ,
22630,Tottenham Hotspur,Huddersfield Town,2,0,1, Hugo Lloris , Serge Aurier , Ben Davies , Davinson Sanchez , Jan Vertonghen , Dele Alli , Mousa Dembele , Eric Dier , Christian Eriksen , Son Heung-Min , Harry Kane , Erik Lamela , Moussa Sissoko , Lucas Moura , Jonas Lossl , Terence Kongolo , Christopher Schindler , Zanka , Florent Hadergjonaj , Rajiv van La Parra , Alex Pritchard  , Jonathan Hogg , Collin Quaner , Danny Williams , Steve Mounie , Tom Ince , Philip Billing  , Laurent Depoitre 
22631,Watford,West Bromwich Albion,1,0,1, Orestis Karnezis , Jose Holebas  , Adrian Mariappa , Daryl Janmaat , Sebastian Prodl , Etienne Capoue , Richarlison , Abdoulaye Doucoure , Andre Carrillo , Roberto Pereyra , Troy Deeney , Miguel Britos  , Will Hughes , Stefano Okaka , Ben Foster , Ahmed Hegazi , Jonny Evans , Kieran Gibbs , Craig Dawson , Grzegorz Krychowiak , Chris Brunt , Jake Livermore , Salomon Rondon , Matt Phillips , Jay Rodriguez , Oliver Burke , Sam Field , James McClean 
22632,Arsenal,Watford,3,0,1, Petr Cech , Ainsley Maitland-Niles , Sead Kolasinac , Rob Holding , Shkodran Mustafi , Alex Iwobi , Mohamed Elneny , Mesut Ozil , Henrikh Mkhitaryan , Granit Xhaka , Pierre-Emerick Aubameyang , Calum Chambers , Jack Wilshere , Danny Welbeck , Orestis Karnezis , Jose Holebas , Adrian Mariappa , Sebastian Prodl , Daryl Janmaat , Roberto Pereyra , Etienne Capoue , Richarlison , Abdoulaye Doucoure , Kiko Femenia , Troy Deeney , Miguel Britos , Will Hughes , Stefano Okaka 
22633,AFC Bournemouth,Tottenham Hotspur,1,4,-1, Asmir Begovic , Simon Francis , Nathan Ake , Steve Cook , Charlie Daniels , Dan Gosling , Junior Stanislas , Adam Smith , Lewis Cook , Lys Mousset , Callum Wilson , Jordon Ibe , Jermain Defoe , Joshua King , Hugo Lloris , Danny Rose , Jan Vertonghen , Serge Aurier , Davinson Sanchez , Dele Alli , Victor Wanyama , Son Heung-Min , Mousa Dembele , Christian Eriksen , Harry Kane , Kieran Trippier , Erik Lamela , Moussa Sissoko 
22634,Chelsea,Crystal Palace,2,1,1, Thibaut Courtois , Andreas Christensen , Cesar Azpilicueta , Gary Cahill , Marcos Alonso , Davide Zappacosta , NGolo Kante , Cesc Fabregas , Willian , Eden Hazard , Olivier Giroud , Tiemoue Bakayoko , Alvaro Morata , Pedro , Wayne Hennessey , James Tomkins , Martin Kelly , Aaron Wan-Bissaka , Patrick van Aanholt , Luka Milivojevic , Andros Townsend , James McArthur , Jeffrey Schlupp , Christian Benteke , Alexander Sorloth , Jairo Riedewald , Wilfried Zaha , Chung-Yong Lee 
22635,Everton,Brighton and Hove Albion,2,0,1, Jordan Pickford , Seamus Coleman , Phil Jagielka , Leighton Baines , Michael Keane , Yannick Bolasie , Wayne Rooney , Tom Davies , Theo Walcott , Gylfi Sigurdsson , Cenk Tosun , Mason Holgate , Davy Klaassen , Dominic Calvert-Lewin , Mat Ryan , Ezequiel Schelotto , Lewis Dunk , Shane Duffy , Gaetan Bong , Anthony Knockaert , Jose Izquierdo , Davy Propper , Beram Kayal , Pascal Gross , Glenn Murray , Markus Suttner , Jurgen Locadia , Leonardo Ulloa 
22636,Huddersfield Town,Swansea City,0,0,0, Jonas Lossl , Florent Hadergjonaj , Scott Malone , Christopher Schindler , Zanka , Tom Ince , Jonathan Hogg , Rajiv van La Parra , Aaron Mooy , Alex Pritchard , Steve Mounie , Danny Williams , Laurent Depoitre , Collin Quaner , Lukasz Fabianski , Alfie Mawson , Mike van der Hoorn , Martin Olsson , Kyle Naughton , Federico Fernandez , Ki Sung-yueng , Andy King , Sam Clucas , Andre Ayew , Jordan Ayew , Tom Carroll , Tammy Abraham ,
22637,Manchester United,Liverpool,2,1,1, David de Gea , Eric Bailly , Ashley Young , Chris Smalling , Antonio Valencia , Juan Mata , Scott McTominay , Marcus Rashford , Nemanja Matic , Alexis Sanchez  , Romelu Lukaku , Matteo Darmian  , Jesse Lingard , Marouane Fellaini , Loris Karius , Andrew Robertson , Virgil van Dijk , Trent Alexander-Arnold , Dejan Lovren , Emre Can , Alex Oxlade-Chamberlain , James Milner , Mohamed Salah , Roberto Firmino , Sadio Mane , Georginio Wijnaldum , Adam Lallana , Dominic Solanke 
22638,Newcastle United,Southampton,3,0,1, Martin Dubravka , DeAndre Yedlin , Jamaal Lascelles , Paul Dummett , Florian Lejeune , Kenedy , Mohamed Diame , Matt Ritchie , Jonjo Shelvey , Dwight Gayle , Ayoze Perez , Mikel Merino , Christian Atsu , Joselu , Alex McCarthy , Cedric Soares , Jack Stephens , Wesley Hoedt , Ryan Bertrand , Pierre-Emile Hojbjerg , James Ward-Prowse , Mario Lemina , Nathan Redmond , Dusan Tadic , Guido Carrillo , Josh Sims , Shane Long , Manolo Gabbiadini 
22639,Stoke City,Manchester City,0,2,-1, Jack Butland , Konstantinos Stafylidis , Moritz Bauer , Bruno Martins Indi , Kurt Zouma , Geoff Cameron , Badou Ndiaye , Joe Allen , Jese , Eric Maxim Choupo-Moting , Xherdan Shaqiri , Ramadan Sobhi , Peter Crouch ,, Ederson , Vincent Kompany , Kyle Walker , Oleksandr Zinchenko , Nicolas Otamendi , Fernandinho , David Silva , Kevin De Bruyne , Gabriel Jesus  , Raheem Sterling , Leroy Sane , Ilkay Gundogan  , Bernardo Silva ,
22640,West Bromwich Albion,Leicester City,1,4,-1, Ben Foster , Craig Dawson , Allan Nyom , Ahmed Hegazi , Kieran Gibbs , Chris Brunt , Jake Livermore , Grzegorz Krychowiak , Salomon Rondon , Oliver Burke , Matt Phillips , Sam Field , Hal Robson-Kanu , Jay Rodriguez , Kasper Schmeichel , Ben Chilwell , Danny Simpson , Harry Maguire , Wes Morgan , Demarai Gray , Wilfred Ndidi , Riyad Mahrez , Shinji Okazaki , Vicente Iborra , Jamie Vardy , Marc Albrighton , Fousseni Diabate , Kelechi Iheanacho 
22641,West Ham United,Burnley,0,3,-1, Joe Hart , Angelo Ogbonna , Aaron Cresswell , James Collins , Cheikhou Kouyate , Mark Noble , Pablo Zabaleta , Michail Antonio , Manuel Lanzini , Marko Arnautovic , Joao Mario , Chicharito ,,, Nick Pope , Matthew Lowton , Stephen Ward , James Tarkowski , Ben Mee , Johann Gudmundsson , Jack Cork , Aaron Lennon , Ashley Westwood , Ashley Barnes , Jeff Hendrick , Sam Vokes , Chris Wood ,
22642,AFC Bournemouth,West Bromwich Albion,2,1,1, Asmir Begovic , Simon Francis , Nathan Ake , Steve Cook , Adam Smith , Dan Gosling , Junior Stanislas , Jordon Ibe , Lewis Cook , Joshua King , Callum Wilson , Charlie Daniels , Jermain Defoe , Lys Mousset , Ben Foster , Craig Dawson , Ahmed Hegazi , Jonny Evans , Allan Nyom , Jake Livermore , Claudio Yacob , Kieran Gibbs , Chris Brunt , Jay Rodriguez , Salomon Rondon , Matt Phillips , Sam Field , Hal Robson-Kanu 
22643,Burnley,Chelsea,1,2,-1, Nick Pope , Stephen Ward , Matthew Lowton , Kevin Long , James Tarkowski , Aaron Lennon , Johann Gudmundsson , Ashley Westwood , Jack Cork , Chris Wood , Ashley Barnes , Sam Vokes , Nahki Wells ,, Thibaut Courtois , Cesar Azpilicueta , Antonio Rudiger , Gary Cahill , NGolo Kante , Tiemoue Bakayoko , Victor Moses , Pedro , Emerson , Olivier Giroud , Alvaro Morata , Davide Zappacosta , Eden Hazard ,
22644,Huddersfield Town,Crystal Palace,0,2,-1, Jonas Lossl , Christopher Schindler , Zanka , Scott Malone , Florent Hadergjonaj , Jonathan Hogg , Tom Ince , Alex Pritchard , Aaron Mooy , Collin Quaner , Steve Mounie , Chris Lowe , Rajiv van La Parra , Elias Kachunga , Wayne Hennessey , Patrick van Aanholt , James Tomkins , Mamadou Sakho , Aaron Wan-Bissaka , James McArthur , Jeffrey Schlupp , Luka Milivojevic , Christian Benteke , Andros Townsend , Wilfried Zaha , Ruben Loftus-Cheek , Yohan Cabaye ,
22645,Leicester City,Arsenal,3,1,1, Eldin Jakupovic , Wes Morgan , Christian Fuchs , Harry Maguire , Danny Simpson , Riyad Mahrez , Hamza Choudhury , Adrien Silva , Fousseni Diabate , Kelechi Iheanacho , Jamie Vardy , Aleksandar Dragovic , Harvey Barnes , Demarai Gray , Petr Cech , Sead Kolasinac , Rob Holding , Ainsley Maitland-Niles , Konstantinos Mavropanos , Aaron Ramsey , Granit Xhaka , Alex Iwobi , Henrikh Mkhitaryan , Pierre-Emerick Aubameyang , Danny Welbeck , Shkodran Mustafi , Eddie Nketiah ,
22646,Liverpool,Watford,5,0,1, Loris Karius , Andrew Robertson , Virgil van Dijk , Joel Matip , Joseph Gomez , Jordan Henderson , Emre Can , Georginio Wijnaldum , Roberto Firmino , Mohamed Salah , Sadio Mane , James Milner , Alex Oxlade-Chamberlain , Danny Ings , Orestis Karnezis , Adrian Mariappa , Miguel Britos , Sebastian Prodl , Abdoulaye Doucoure , Kiko Femenia , Etienne Capoue , Jose Holebas , Roberto Pereyra , Troy Deeney , Richarlison , Daryl Janmaat , Will Hughes , Stefano Okaka 
22647,Manchester City,Brighton and Hove Albion,3,1,1, Claudio Bravo , Aymeric Laporte , Oleksandr Zinchenko , Vincent Kompany , Danilo , Yaya Toure , Fernandinho , Ilkay Gundogan , Bernardo Silva , Leroy Sane , Gabriel Jesus , Benjamin Mendy , Brahim Diaz , Lukas Nmecha , Mat Ryan , Bruno , Gaetan Bong , Lewis Dunk , Shane Duffy , Jose Izquierdo , Anthony Knockaert , Davy Propper , Dale Stephens , Pascal Gross , Leonardo Ulloa , Solly March , Beram Kayal , Jurgen Locadia 
22648,Stoke City,Everton,1,2,-1, Jack Butland , Glen Johnson , Ryan Shawcross , Kurt Zouma , Konstantinos Stafylidis , Badou Ndiaye , Joe Allen , Charlie Adam , Ramadan Sobhi , Xherdan Shaqiri , Peter Crouch , Eric Maxim Choupo-Moting , Jese , Saido Berahino , Jordan Pickford , Seamus Coleman , Phil Jagielka , Leighton Baines , Michael Keane , Tom Davies , Theo Walcott , Idrissa Gueye , Wayne Rooney , Yannick Bolasie  , Cenk Tosun , Mason Holgate  , Morgan Schneiderlin , Dominic Calvert-Lewin 
22649,Swansea City,Southampton,0,1,-1, Lukasz Fabianski , Kyle Naughton , Federico Fernandez , Alfie Mawson , Ki Sung-yueng , Martin Olsson , Connor Roberts , Andy King , Sam Clucas , Andre Ayew , Jordan Ayew , Tom Carroll , Luciano Narsingh , Tammy Abraham , Alex McCarthy , Wesley Hoedt , Jan Bednarek , Jack Stephens , Pierre-Emile Hojbjerg , Cedric Soares , Ryan Bertrand , Oriol Romeu , Nathan Redmond , Charlie Austin , Dusan Tadic , Sam McQueen , Manolo Gabbiadini , Shane Long 
22650,Tottenham Hotspur,Newcastle United,1,0,1, Hugo Lloris , Davinson Sanchez , Kieran Trippier , Jan Vertonghen , Ben Davies , Christian Eriksen , Dele Alli , Victor Wanyama , Moussa Sissoko , Son Heung-Min , Harry Kane , Toby Alderweireld , Danny Rose , Erik Lamela , Martin Dubravka , Paul Dummett , Florian Lejeune , Jamaal Lascelles , DeAndre Yedlin , Mohamed Diame , Jonjo Shelvey , Kenedy , Ayoze Perez , Matt Ritchie , Dwight Gayle , Jacob Murphy , Joselu ,
22651,West Ham United,Manchester United,0,0,0, Adrian , Aaron Cresswell , Angelo Ogbonna , Declan Rice , Mark Noble , Pablo Zabaleta , Cheikhou Kouyate , Arthur Masuaku , Joao Mario , Manuel Lanzini , Marko Arnautovic , Andy Carroll ,,, David de Gea , Victor Lindelof , Antonio Valencia  , Phil Jones , Chris Smalling , Luke Shaw , Ander Herrera , Paul Pogba , Scott McTominay , Alexis Sanchez  , Jesse Lingard , Eric Bailly  , Ashley Young  , Marcus Rashford 
22652,Arsenal,Stoke City,3,0,1, David Ospina , Calum Chambers , Hector Bellerin , Nacho Monreal , Shkodran Mustafi , Aaron Ramsey , Danny Welbeck , Mesut Ozil , Jack Wilshere , Mohamed Elneny , Pierre-Emerick Aubameyang , Henrikh Mkhitaryan , Granit Xhaka , Alexandre Lacazette , Jack Butland , Erik Pieters , Bruno Martins Indi , Ryan Shawcross , Glen Johnson , Moritz Bauer , Badou Ndiaye , Ramadan Sobhi , Joe Allen , Mame Biram Diouf , Xherdan Shaqiri , Peter Crouch , Saido Berahino ,
22653,Brighton and Hove Albion,Leicester City,0,2,-1, Mat Ryan , Shane Duffy , Lewis Dunk , Gaetan Bong , Ezequiel Schelotto , Davy Propper , Jurgen Locadia , Beram Kayal , Jose Izquierdo , Pascal Gross , Glenn Murray , Solly March , Sam Baldock ,, Kasper Schmeichel , Wes Morgan , Danny Simpson , Harry Maguire , Ben Chilwell , Vicente Iborra , Riyad Mahrez , Wilfred Ndidi , Marc Albrighton , Jamie Vardy , Shinji Okazaki , Christian Fuchs , Demarai Gray , Fousseni Diabate 
22654,Chelsea,Tottenham Hotspur,1,3,-1, Willy Caballero , Andreas Christensen , Antonio Rudiger , Cesar Azpilicueta , Cesc Fabregas , Marcos Alonso , Victor Moses , NGolo Kante , Eden Hazard , Alvaro Morata , Willian , Emerson , Callum Hudson-Odoi , Olivier Giroud , Hugo Lloris , Kieran Trippier , Ben Davies , Jan Vertonghen , Davinson Sanchez , Christian Eriksen , Mousa Dembele , Eric Dier , Erik Lamela , Dele Alli , Son Heung-Min , Moussa Sissoko , Victor Wanyama , Harry Kane 
22655,Crystal Palace,Liverpool,1,2,-1, Wayne Hennessey , Martin Kelly , Patrick van Aanholt , Mamadou Sakho , Aaron Wan-Bissaka , Luka Milivojevic , Yohan Cabaye , James McArthur , Christian Benteke , Wilfried Zaha , Andros Townsend , Timothy Fosu-Mensah , Ruben Loftus-Cheek ,, Loris Karius , Joel Matip , Virgil van Dijk , Trent Alexander-Arnold , Andrew Robertson , Jordan Henderson , James Milner , Georginio Wijnaldum , Roberto Firmino , Mohamed Salah , Sadio Mane , Dejan Lovren , Adam Lallana , Alex Oxlade-Chamberlain 
22656,Everton,Manchester City,1,3,-1, Jordan Pickford , Phil Jagielka , Leighton Baines , Michael Keane , Seamus Coleman , Theo Walcott , Wayne Rooney , Dominic Calvert-Lewin , Yannick Bolasie , Morgan Schneiderlin , Cenk Tosun , Tom Davies , Beni Baningime , Oumar Niasse , Ederson , Nicolas Otamendi , Vincent Kompany , Aymeric Laporte , Kevin De Bruyne , Kyle Walker , Fernandinho , David Silva , Leroy Sane , Raheem Sterling , Gabriel Jesus , Danilo , Bernardo Silva , Ilkay Gundogan 
22657,Manchester United,Swansea City,2,0,1, David de Gea , Victor Lindelof , Ashley Young , Antonio Valencia , Chris Smalling , Jesse Lingard , Juan Mata  , Alexis Sanchez , Nemanja Matic , Paul Pogba , Romelu Lukaku , Scott McTominay  , Ander Herrera , Marcus Rashford , Lukasz Fabianski , Martin Olsson , Mike van der Hoorn , Federico Fernandez , Kyle Naughton , Alfie Mawson , Sam Clucas , Andy King , Ki Sung-yueng , Nathan Dyer , Andre Ayew , Tom Carroll , Wayne Routledge , Tammy Abraham 
22658,Newcastle United,Huddersfield Town,1,0,1, Martin Dubravka , Florian Lejeune , Jamaal Lascelles , DeAndre Yedlin , Paul Dummett , Mohamed Diame , Matt Ritchie , Kenedy , Jonjo Shelvey , Dwight Gayle , Ayoze Perez , Isaac Hayden , Christian Atsu , Islam Slimani , Jonas Lossl , Zanka , Terence Kongolo , Christopher Schindler , Tommy Smith , Jonathan Hogg , Elias Kachunga , Rajiv van La Parra , Aaron Mooy , Alex Pritchard , Laurent Depoitre , Scott Malone , Collin Quaner , Steve Mounie 
22659,Southampton,West Ham United,3,2,1, Fraser Forster , Jack Stephens , Ryan Bertrand , Maya Yoshida , Cedric Soares , Steven Davis , Oriol Romeu , Dusan Tadic , Nathan Redmond , Mario Lemina , Manolo Gabbiadini , James Ward-Prowse , Shane Long , Charlie Austin , Joe Hart , Jose Fonte , Angelo Ogbonna , Aaron Cresswell , Pablo Zabaleta , Andre Ayew , Mark Noble , Michail Antonio , Marko Arnautovic , Declan Rice , Chicharito , Edimilson Fernandes , Pedro Obiang , Diafra Sakho 
22660,Watford,AFC Bournemouth,2,2,0, Orestis Karnezis , Sebastian Prodl , Adrian Mariappa , Jose Holebas , Daryl Janmaat , Abdoulaye Doucoure , Roberto Pereyra , Will Hughes , Kiko Femenia , Etienne Capoue , Troy Deeney , Craig Cathcart , Stefano Okaka , Richarlison , Asmir Begovic , Steve Cook , Nathan Ake , Ryan Fraser , Charlie Daniels , Junior Stanislas  , Lewis Cook , Dan Gosling , Jordon Ibe , Joshua King , Callum Wilson , Marc Pugh  , Andrew Surman , Jermain Defoe 
22661,West Bromwich Albion,Burnley,1,2,-1, Ben Foster , Ahmed Hegazi , Jonny Evans , Craig Dawson , Chris Brunt , Kieran Gibbs , Allan Nyom , Jake Livermore , Claudio Yacob , Salomon Rondon , Jay Rodriguez , Oliver Burke , Matt Phillips ,, Nick Pope , Ben Mee , Stephen Ward , James Tarkowski , Matthew Lowton , Aaron Lennon , Jack Cork , Ashley Westwood , Georges-Kevin Nkoudou , Chris Wood , Ashley Barnes , Jeff Hendrick , Sam Vokes ,
22662,Arsenal,Southampton,3,2,1, Petr Cech , Sead Kolasinac , Calum Chambers , Shkodran Mustafi , Hector Bellerin , Reiss Nelson , Mohamed Elneny , Granit Xhaka , Danny Welbeck , Alex Iwobi , Pierre-Emerick Aubameyang , Rob Holding , Jack Wilshere , Alexandre Lacazette , Alex McCarthy , Wesley Hoedt , Jack Stephens , Maya Yoshida , Oriol Romeu , Cedric Soares , Pierre-Emile Hojbjerg , Ryan Bertrand , James Ward-Prowse , Shane Long , Dusan Tadic , Josh Sims , Charlie Austin ,
22663,AFC Bournemouth,Crystal Palace,2,2,0, Asmir Begovic , Charlie Daniels , Simon Francis , Steve Cook , Nathan Ake , Ryan Fraser , Dan Gosling , Marc Pugh , Lewis Cook , Jermain Defoe , Callum Wilson , Andrew Surman , Lys Mousset , Joshua King , Wayne Hennessey , James Tomkins , Aaron Wan-Bissaka , Mamadou Sakho , Patrick van Aanholt , Ruben Loftus-Cheek , Luka Milivojevic , James McArthur , Yohan Cabaye , Andros Townsend , Wilfried Zaha ,,,
22664,Brighton and Hove Albion,Huddersfield Town,1,1,0, Mat Ryan , Ezequiel Schelotto , Lewis Dunk , Shane Duffy , Gaetan Bong , Dale Stephens , Jose Izquierdo , Davy Propper , Solly March , Glenn Murray , Pascal Gross , Beram Kayal , Leonardo Ulloa ,, Jonas Lossl , Christopher Schindler , Florent Hadergjonaj , Terence Kongolo , Zanka , Rajiv van La Parra , Tom Ince  , Jonathan Hogg , Aaron Mooy , Steve Mounie , Alex Pritchard , Philip Billing , Laurent Depoitre  , Collin Quaner 
22665,Chelsea,West Ham United,1,1,0, Thibaut Courtois , Cesar Azpilicueta , Antonio Rudiger , Gary Cahill , NGolo Kante , Cesc Fabregas , Victor Moses , Marcos Alonso , Alvaro Morata , Eden Hazard , Willian , Olivier Giroud , Pedro ,, Joe Hart , Declan Rice , Aaron Cresswell , Angelo Ogbonna , Mark Noble , Pablo Zabaleta , Cheikhou Kouyate , Arthur Masuaku , Joao Mario , Marko Arnautovic , Edimilson Fernandes , Patrice Evra , Josh Cullen , Chicharito 
22666,Everton,Liverpool,0,0,0, Jordan Pickford , Phil Jagielka , Leighton Baines , Seamus Coleman , Michael Keane , Wayne Rooney , Tom Davies , Morgan Schneiderlin , Yannick Bolasie , Cenk Tosun , Theo Walcott , Idrissa Gueye , Beni Baningime , Dominic Calvert-Lewin , Loris Karius , Ragnar Klavan , Nathaniel Clyne , Virgil van Dijk , Dejan Lovren , James Milner , Georginio Wijnaldum , Jordan Henderson , Sadio Mane , Dominic Solanke , Danny Ings , Trent Alexander-Arnold , Alex Oxlade-Chamberlain , Roberto Firmino 
22667,Leicester City,Newcastle United,1,2,-1, Kasper Schmeichel , Ben Chilwell , Wes Morgan , Danny Simpson , Harry Maguire , Adrien Silva , Marc Albrighton , Riyad Mahrez , Fousseni Diabate , Vicente Iborra , Jamie Vardy , Hamza Choudhury , Demarai Gray , Shinji Okazaki , Martin Dubravka , Jamaal Lascelles , Florian Lejeune , DeAndre Yedlin , Paul Dummett , Mohamed Diame , Matt Ritchie , Kenedy , Jonjo Shelvey , Ayoze Perez , Dwight Gayle , Isaac Hayden , Christian Atsu , Joselu 
22668,Manchester City,Manchester United,2,3,-1, Ederson , Danilo , Vincent Kompany , Nicolas Otamendi , Fabian Delph , Fernandinho , David Silva , Ilkay Gundogan , Raheem Sterling , Bernardo Silva , Leroy Sane , Kevin De Bruyne , Gabriel Jesus , Sergio Aguero , David de Gea , Antonio Valencia , Chris Smalling , Eric Bailly , Ashley Young , Ander Herrera  , Nemanja Matic , Paul Pogba , Romelu Lukaku , Alexis Sanchez , Jesse Lingard , Victor Lindelof  , Scott McTominay , Marcus Rashford 
22669,Stoke City,Tottenham Hotspur,1,2,-1, Jack Butland , Glen Johnson , Bruno Martins Indi , Ryan Shawcross , Erik Pieters , Ramadan Sobhi , Joe Allen , Moritz Bauer  , Badou Ndiaye , Mame Biram Diouf , Xherdan Shaqiri , Kurt Zouma  , Tyrese Campbell , Peter Crouch , Hugo Lloris , Danny Rose , Jan Vertonghen , Davinson Sanchez , Serge Aurier , Mousa Dembele , Christian Eriksen , Son Heung-Min , Victor Wanyama , Dele Alli , Harry Kane , Moussa Sissoko , Eric Dier , Erik Lamela 
22670,Watford,Burnley,1,2,-1, Orestis Karnezis , Sebastian Prodl , Daryl Janmaat , Jose Holebas , Adrian Mariappa , Roberto Pereyra , Etienne Capoue , Will Hughes , Kiko Femenia , Abdoulaye Doucoure , Troy Deeney , Andre Carrillo , Richarlison , Stefano Okaka , Nick Pope , Stephen Ward , James Tarkowski , Matthew Lowton , Kevin Long , Georges-Kevin Nkoudou , Aaron Lennon , Jack Cork , Ashley Westwood , Chris Wood , Ashley Barnes , Jeff Hendrick , Sam Vokes ,
22671,West Bromwich Albion,Swansea City,1,1,0, Ben Foster , Ahmed Hegazi , Craig Dawson , Kieran Gibbs , Allan Nyom , Jake Livermore , Chris Brunt , James McClean , Matt Phillips , Jay Rodriguez , Salomon Rondon , Grzegorz Krychowiak ,,, Lukasz Fabianski , Martin Olsson , Mike van der Hoorn , Federico Fernandez , Kyle Naughton , Alfie Mawson , Sam Clucas , Andy King , Andre Ayew , Tom Carroll , Tammy Abraham , Kyle Bartley , Ki Sung-yueng , Nathan Dyer 
22672,Burnley,Leicester City,2,1,1, Nick Pope , Kevin Long , James Tarkowski , Matthew Lowton , Stephen Ward , Aaron Lennon , Johann Gudmundsson , Jack Cork , Ashley Westwood , Ashley Barnes , Chris Wood , Jeff Hendrick , Sam Vokes ,, Kasper Schmeichel , Danny Simpson , Ben Chilwell , Harry Maguire , Wes Morgan , Riyad Mahrez , Hamza Choudhury , Demarai Gray , Adrien Silva , Shinji Okazaki , Jamie Vardy , Ben Hamer , Kelechi Iheanacho , Fousseni Diabate 
22673,Crystal Palace,Brighton and Hove Albion,3,2,1, Wayne Hennessey , Mamadou Sakho , James Tomkins , Joel Ward , Patrick van Aanholt , Ruben Loftus-Cheek , Luka Milivojevic , James McArthur , Yohan Cabaye , Andros Townsend , Wilfried Zaha , Jairo Riedewald , Christian Benteke ,, Mat Ryan , Shane Duffy , Lewis Dunk , Ezequiel Schelotto , Gaetan Bong , Pascal Gross , Beram Kayal , Dale Stephens , Glenn Murray , Jurgen Locadia , Jose Izquierdo , Anthony Knockaert , Solly March , Leonardo Ulloa 
22674,Huddersfield Town,Watford,1,0,1, Jonas Lossl , Florent Hadergjonaj , Zanka , Terence Kongolo , Christopher Schindler , Aaron Mooy , Alex Pritchard , Rajiv van La Parra , Collin Quaner , Jonathan Hogg , Steve Mounie , Philip Billing , Tom Ince , Laurent Depoitre , Orestis Karnezis , Craig Cathcart , Sebastian Prodl , Daryl Janmaat , Adrian Mariappa , Etienne Capoue , Kiko Femenia , Roberto Pereyra , Will Hughes , Abdoulaye Doucoure , Troy Deeney , Richarlison , Andre Gray , Jerome Sinclair 
22675,Liverpool,AFC Bournemouth,3,0,1, Loris Karius , Virgil van Dijk , Andrew Robertson , Dejan Lovren , Trent Alexander-Arnold , Jordan Henderson , Georginio Wijnaldum , Alex Oxlade-Chamberlain , Sadio Mane , Mohamed Salah , Roberto Firmino  , Ragnar Klavan , James Milner , Dominic Solanke  , Asmir Begovic , Ryan Fraser , Steve Cook , Nathan Ake , Simon Francis , Charlie Daniels , Lewis Cook , Jordon Ibe , Joshua King , Dan Gosling , Jermain Defoe , Andrew Surman , Callum Wilson , Lys Mousset 
22676,Manchester United,West Bromwich Albion,0,1,-1, David de Gea , Ashley Young , Chris Smalling , Antonio Valencia , Victor Lindelof , Nemanja Matic , Ander Herrera , Paul Pogba , Romelu Lukaku , Alexis Sanchez , Juan Mata , Jesse Lingard , Anthony Martial , Marcus Rashford , Ben Foster , Craig Dawson , Ahmed Hegazi , Kieran Gibbs , Allan Nyom , Jake Livermore , James McClean , Chris Brunt  , Matt Phillips , Jay Rodriguez , Salomon Rondon , Claudio Yacob  , Grzegorz Krychowiak , Daniel Sturridge 
22677,Newcastle United,Arsenal,2,1,1, Martin Dubravka , DeAndre Yedlin , Paul Dummett , Jamaal Lascelles , Florian Lejeune , Jonjo Shelvey , Mohamed Diame , Matt Ritchie , Kenedy , Dwight Gayle , Ayoze Perez , Jacob Murphy , Joselu , Islam Slimani , Petr Cech , Shkodran Mustafi , Rob Holding , Nacho Monreal , Calum Chambers , Mohamed Elneny , Granit Xhaka , Joe Willock , Alex Iwobi , Alexandre Lacazette , Pierre-Emerick Aubameyang , Ainsley Maitland-Niles , Eddie Nketiah , Danny Welbeck 
22678,Southampton,Chelsea,2,3,-1, Alex McCarthy , Wesley Hoedt , Jan Bednarek  , Maya Yoshida , Pierre-Emile Hojbjerg , Cedric Soares , Oriol Romeu , Ryan Bertrand , James Ward-Prowse , Dusan Tadic , Shane Long , Josh Sims , Charlie Austin , Manolo Gabbiadini  , Thibaut Courtois , Andreas Christensen , Cesar Azpilicueta , Gary Cahill , Marcos Alonso , NGolo Kante , Davide Zappacosta , Cesc Fabregas , Willian , Eden Hazard , Alvaro Morata , Victor Moses , Olivier Giroud , Pedro 
22679,Swansea City,Everton,1,1,0, Lukasz Fabianski , Alfie Mawson , Martin Olsson , Federico Fernandez , Kyle Naughton , Andy King , Ki Sung-yueng , Luciano Narsingh , Tom Carroll , Jordan Ayew , Andre Ayew , Nathan Dyer , Tammy Abraham ,, Jordan Pickford , Michael Keane , Seamus Coleman , Phil Jagielka , Leighton Baines , Theo Walcott , Idrissa Gueye , Wayne Rooney , Yannick Bolasie , Morgan Schneiderlin , Cenk Tosun , Ramiro Funes Mori , Beni Baningime , Nikola Vlasic 
