match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
38313,Manchester United,Leicester City,2,1,1, David de Gea , Luke Shaw , Matteo Darmian , Victor Lindelöf , Eric Bailly , Fred , Andreas Pereira , Paul Pogba , Juan Mata , Alexis Sánchez , Marcus Rashford , Marouane Fellaini , Scott McTominay , Romelu Lukaku , Kasper Schmeichel , Daniel Amartey , Ben Chilwell , Harry Maguire , Wes Morgan , Demarai Gray , Ricardo Pereira , James Maddison , Adrien Silva , Wilfred Ndidi , Kelechi Iheanacho , Rachid Ghezzal , Vicente Iborra , Jamie Vardy 
38314,Newcastle United,Tottenham Hotspur,1,2,-1, Martin Dubravka , Ciaran Clark , Jamaal Lascelles , Paul Dummett , DeAndre Yedlin  , Jonjo Shelvey , Matt Ritchie , Kenedy , Mohamed Diamé , Joselu , Ayoze Pérez , Christian Atsu , Yoshinori Muto , Salomón Rondón , Hugo Lloris , Jan Vertonghen , Serge Aurier , Davinson Sánchez , Ben Davies , Eric Dier , Christian Eriksen , Moussa Sissoko , Dele Alli , Lucas Moura , Harry Kane , Mousa Dembélé , Luke Amos , Son Heung-Min 
38315,Southampton,Burnley,0,0,0, Alex McCarthy , Jannik Vestergaard , Wesley Hoedt , Jack Stephens , Ryan Bertrand , Oriol Romeu , Cédric Soares , Mario Lemina , Stuart Armstrong , Charlie Austin , Nathan Redmond , Mohamed Elyounoussi , Manolo Gabbiadini , Danny Ings , Joe Hart , Ben Mee , Matthew Lowton , James Tarkowski , Stephen Ward , Aaron Lennon , Ashley Westwood , Johann Gudmundsson , Jack Cork , Jeff Hendrick , Chris Wood , Charlie Taylor , Sam Vokes , Ashley Barnes 
38316,Watford,Brighton and Hove Albion,2,0,1, Ben Foster , Christian Kabasele , Daryl Janmaat , Craig Cathcart , José Holebas , Will Hughes , Abdoulaye Doucouré , Etienne Capoue , Roberto Pereyra , Troy Deeney , Andre Gray , Kiko Femenía , Ken Sema , Isaac Success , Mat Ryan , Bruno , Shane Duffy , Lewis Dunk , Bernardo , Anthony Knockaert , Dale Stephens , Solly March , Davy Pröpper , Glenn Murray , Pascal Groß , Gaëtan Bong , Yves Bissouma , Alireza Jahanbakhsh 
38317,Wolverhampton WanderersWOL,Everton,2,2,0, Rui Patrício , Ryan Bennett , Willy Boly , Conor Coady , Rúben Neves , João Moutinho , Matt Doherty , Jonny , Diogo Jota , Hélder Costa , Raúl Jiménez , Rúben Vinagre , Morgan Gibbs-White , Léo Bonatini , Jordan Pickford , Seamus Coleman , Leighton Baines , Michael Keane , Phil Jagielka , Theo Walcott , Idrissa Gueye , Richarlison , Morgan Schneiderlin , Gylfi Sigurdsson , Cenk Tosun , Mason Holgate , Lucas Digne , Oumar Niasse 
38318,Brighton and Hove Albion,Manchester United,3,2,1, Mat Ryan , Lewis Dunk , Shane Duffy , Martín Montoya , Gaëtan Bong , Davy Pröpper , Dale Stephens , Solly March , Anthony Knockaert , Pascal Groß , Glenn Murray  , Leon Balogun , Beram Kayal , Jürgen Locadia  , David de Gea , Eric Bailly , Ashley Young , Luke Shaw , Victor Lindelöf , Paul Pogba , Fred , Andreas Pereira , Anthony Martial , Romelu Lukaku , Juan Mata , Jesse Lingard , Marouane Fellaini , Marcus Rashford 
38319,Burnley,Watford,1,3,-1, Joe Hart , Matthew Lowton , Ben Mee , James Tarkowski , Stephen Ward , Aaron Lennon , Jack Cork , Johann Gudmundsson , Ashley Westwood , Chris Wood , Jeff Hendrick , Charlie Taylor , Sam Vokes , Ashley Barnes , Ben Foster , Christian Kabasele , Daryl Janmaat , Craig Cathcart , José Holebas , Roberto Pereyra , Abdoulaye Doucouré , Will Hughes , Etienne Capoue , Andre Gray , Troy Deeney , Kiko Femenía , Ken Sema , Isaac Success 
38320,Cardiff CityCAR,Newcastle United,0,0,0, Neil Etheridge , Sean Morrison , Bruno Ecuele Manga , Joe Bennett , Sol Bamba , Joe Ralls , Víctor Camarasa , Harry Arter , Kenneth Zohore , David Junior Hoilett , Josh Murphy , Callum Paterson , Bobby De Cordova-Reid , Nathaniel Mendez-Laing , Martin Dubravka , Paul Dummett , Ciaran Clark , Javier Manquillo , Jamaal Lascelles , Jonjo Shelvey , Kenedy , Mohamed Diamé , Matt Ritchie , Joselu , Ayoze Pérez , Isaac Hayden , Jacob Murphy , Yoshinori Muto 
38321,Chelsea,Arsenal,3,2,1, Kepa Arrizabalaga , Marcos Alonso , César Azpilicueta , Antonio Rüdiger , David Luiz , NGolo Kanté , Ross Barkley , Jorginho , Willian , Álvaro Morata , Pedro , Mateo Kovacic , Eden Hazard , Olivier Giroud , Petr Cech , Nacho Monreal , Sokratis , Shkodran Mustafi , Héctor Bellerín , Matteo Guendouzi , Mesut Özil , Henrikh Mkhitaryan , Granit Xhaka , Alex Iwobi , Pierre-Emerick Aubameyang , Aaron Ramsey , Lucas Torreira , Alexandre Lacazette 
38322,Crystal Palace,Liverpool,0,2,-1, Wayne Hennessey , Aaron Wan-Bissaka , Mamadou Sakho , Patrick van Aanholt , James Tomkins , Luka Milivojevic , Andros Townsend , James McArthur , Jeffrey Schlupp , Christian Benteke , Wilfried Zaha , Joel Ward , Max Meyer , Alexander Sørloth , Alisson , Virgil van Dijk , Trent Alexander-Arnold , Joseph Gomez , Andrew Robertson , Naby Keita , James Milner , Georginio Wijnaldum , Roberto Firmino  , Sadio Mané , Mohamed Salah , Jordan Henderson , Adam Lallana , Daniel Sturridge  
38323,Everton,Southampton,2,1,1, Jordan Pickford , Seamus Coleman , Michael Keane , Mason Holgate , Leighton Baines , Richarlison , Morgan Schneiderlin , Theo Walcott , Idrissa Gueye , Gylfi Sigurdsson , Cenk Tosun , Tom Davies , Dominic Calvert-Lewin , Oumar Niasse , Alex McCarthy , Ryan Bertrand , Wesley Hoedt , Jack Stephens , Cédric Soares , Mario Lemina , Nathan Redmond , Oriol Romeu , James Ward-Prowse , Danny Ings , Charlie Austin , Stuart Armstrong , Manolo Gabbiadini , Shane Long 
38324,Leicester City,Wolverhampton WanderersWOL,2,0,1, Kasper Schmeichel , Ricardo Pereira , Ben Chilwell , Jonny Evans , Harry Maguire , Wilfred Ndidi , Nampalys Mendy , Marc Albrighton , James Maddison , Demarai Gray , Jamie Vardy , Daniel Amartey , Adrien Silva , Kelechi Iheanacho , Rui Patrício , Conor Coady , Ryan Bennett , Willy Boly , Rúben Neves , João Moutinho , Matt Doherty , Jonny , Diogo Jota , Raúl Jiménez , Hélder Costa , Morgan Gibbs-White , Adama Traoré , Léo Bonatini 
38325,Manchester City,Huddersfield Town,6,1,1, Ederson , Vincent Kompany , John Stones , Aymeric Laporte , David Silva , Ilkay Gündogan , Bernardo Silva , Benjamin Mendy , Fernandinho , Gabriel Jesus , Sergio Agüero , Phil Foden , Riyad Mahrez , Leroy Sané , Ben Hamer , Tommy Smith , Terence Kongolo , Chris Löwe , Christopher Schindler , Florent Hadergjonaj , Jon Gorenc Stankovic , Alex Pritchard , Philip Billing , Steve Mounie , Abdelhamid Sabiri , Ramadan Sobhi , Laurent Depoitre , Adama Diakhaby 
38326,Tottenham Hotspur,FulhamFUL,3,1,1, Hugo Lloris , Davinson Sánchez , Jan Vertonghen , Toby Alderweireld , Eric Dier , Ben Davies , Christian Eriksen , Kieran Trippier , Dele Alli , Harry Kane , Lucas Moura , Erik Lamela , Mousa Dembélé , Harry Winks , Fabri , Joe Bryan , Timothy Fosu-Mensah , Calum Chambers , Maxime Le Marchand , Jean Michael Seri , André-Frank Zambo Anguissa , Tom Cairney , Ryan Sessegnon , Aboubakar Kamara , Aleksandar Mitrovic , Cyrus Christie , Stefan Johansen , André Schürrle 
38327,West Ham United,AFC Bournemouth,1,2,-1, Lukasz Fabianski , Angelo Ogbonna , Fabián Balbuena , Pablo Zabaleta , Arthur Masuaku , Robert Snodgrass , Mark Noble , Felipe Anderson , Jack Wilshere , Marko Arnautovic , Chicharito , Carlos Sánchez , Andriy Yarmolenko , Lucas Pérez , Asmir Begovic , Steve Cook , Nathan Aké , Charlie Daniels , Adam Smith , Dan Gosling , Ryan Fraser , David Brooks , Andrew Surman , Joshua King , Callum Wilson , Simon Francis , Lewis Cook ,
38328,Arsenal,West Ham United,3,1,1, Petr Cech , Héctor Bellerín , Shkodran Mustafi , Sokratis , Nacho Monreal , Granit Xhaka , Henrikh Mkhitaryan , Alex Iwobi , Aaron Ramsey , Matteo Guendouzi , Pierre-Emerick Aubameyang , Lucas Torreira , Danny Welbeck , Alexandre Lacazette , Lukasz Fabianski , Issa Diop , Ryan Fredericks , Arthur Masuaku , Fabián Balbuena , Robert Snodgrass , Jack Wilshere , Carlos Sánchez , Michail Antonio , Marko Arnautovic , Felipe Anderson , Chicharito , Lucas Pérez , Andriy Yarmolenko 
38329,AFC Bournemouth,Everton,2,2,0, Asmir Begovic , Adam Smith , Charlie Daniels , Steve Cook , Nathan Aké , Dan Gosling , Andrew Surman , Ryan Fraser , David Brooks , Joshua King  , Callum Wilson , Jordon Ibe , Lewis Cook , Lys Mousset  , Jordan Pickford , Leighton Baines , Michael Keane  , Mason Holgate , Seamus Coleman , Theo Walcott , Richarlison , Idrissa Gueye , Tom Davies , Gylfi Sigurdsson , Cenk Tosun , Kurt Zouma  , Bernard , Dominic Calvert-Lewin 
38330,FulhamFUL,Burnley,4,2,1, Marcus Bettinelli , Timothy Fosu-Mensah , Denis Odoi , Maxime Le Marchand , Joe Bryan , Tom Cairney , Kevin McDonald , Jean Michael Seri , Luciano Vietto , Aleksandar Mitrovic , André Schürrle , Calum Chambers , Ryan Sessegnon , André-Frank Zambo Anguissa , Joe Hart , Stephen Ward , Ben Mee , Matthew Lowton , James Tarkowski , Aaron Lennon , Jack Cork , Johann Gudmundsson , Ashley Westwood , Chris Wood , Jeff Hendrick , Charlie Taylor , Sam Vokes , Ashley Barnes 
38331,Huddersfield Town,Cardiff CityCAR,0,0,0, Ben Hamer , Florent Hadergjonaj , Christopher Schindler , Terence Kongolo , Zanka , Aaron Mooy , Adama Diakhaby , Rajiv van La Parra , Jonathan Hogg , Philip Billing , Steve Mounie , Jonas Lössl , Isaac Mbenza , Laurent Depoitre , Neil Etheridge , Bruno Ecuele Manga , Sol Bamba , Joe Bennett , Sean Morrison , Josh Murphy , Joe Ralls , Harry Arter , Víctor Camarasa , Nathaniel Mendez-Laing , Kenneth Zohore , Callum Paterson , Bobby De Cordova-Reid , Danny Ward 
38332,Liverpool,Brighton and Hove Albion,1,0,1, Alisson , Joseph Gomez , Trent Alexander-Arnold , Andrew Robertson , Virgil van Dijk , James Milner , Naby Keita , Georginio Wijnaldum , Sadio Mané , Mohamed Salah , Roberto Firmino , Joel Matip , Jordan Henderson , Daniel Sturridge , Mat Ryan , Shane Duffy , Martín Montoya , Leon Balogun , Gaëtan Bong , Davy Pröpper , Anthony Knockaert , Dale Stephens , Solly March , Yves Bissouma , Glenn Murray , Pascal Groß , Alireza Jahanbakhsh , Jürgen Locadia 
38333,Manchester United,Tottenham Hotspur,0,3,-1, David de Gea , Ander Herrera , Chris Smalling , Phil Jones , Antonio Valencia , Nemanja Matic , Luke Shaw , Fred , Paul Pogba , Jesse Lingard , Romelu Lukaku , Victor Lindelöf , Marouane Fellaini , Alexis Sánchez , Hugo Lloris , Toby Alderweireld , Danny Rose , Kieran Trippier , Jan Vertonghen , Mousa Dembélé , Dele Alli , Eric Dier , Christian Eriksen , Harry Kane , Lucas Moura , Ben Davies , Serge Aurier , Harry Winks 
38334,Newcastle United,Chelsea,1,2,-1, Martin Dubravka , DeAndre Yedlin , Paul Dummett , Fabian Schär , Ciaran Clark , Federico Fernández , Mohamed Diamé , Matt Ritchie , Ki Sung-yueng , Jacob Murphy , Salomón Rondón , Yoshinori Muto , Ayoze Pérez , Joselu , Kepa Arrizabalaga , César Azpilicueta , Antonio Rüdiger , Marcos Alonso , David Luiz , Jorginho , NGolo Kanté , Mateo Kovacic , Álvaro Morata , Eden Hazard , Pedro , Ross Barkley , Willian , Olivier Giroud 
38335,Southampton,Leicester City,1,2,-1, Alex McCarthy , Wesley Hoedt , Ryan Bertrand , Jannik Vestergaard , Cédric Soares , Mohamed Elyounoussi , Nathan Redmond , Mario Lemina , Pierre-Emile Højbjerg , Shane Long , Danny Ings , Stuart Armstrong , Oriol Romeu , Charlie Austin , Kasper Schmeichel , Harry Maguire , Wes Morgan , Ben Chilwell , Daniel Amartey , Wilfred Ndidi , Nampalys Mendy , James Maddison , Ricardo Pereira , Demarai Gray , Kelechi Iheanacho , Rachid Ghezzal , Marc Albrighton , Shinji Okazaki 
38336,Watford,Crystal Palace,2,1,1, Ben Foster , Craig Cathcart , Daryl Janmaat , José Holebas , Christian Kabasele , Abdoulaye Doucouré , Etienne Capoue , Roberto Pereyra , Will Hughes , Andre Gray , Troy Deeney  , Ken Sema , Isaac Success  ,, Wayne Hennessey , Patrick van Aanholt , Martin Kelly , Joel Ward , Mamadou Sakho , Andros Townsend , Jeffrey Schlupp , Luka Milivojevic , James McArthur , Christian Benteke , Wilfried Zaha , Max Meyer , Alexander Sørloth ,
38337,Wolverhampton WanderersWOL,Manchester City,1,1,0, Rui Patrício , Conor Coady , Ryan Bennett , Willy Boly , João Moutinho , Matt Doherty , Rúben Neves , Jonny , Hélder Costa , Diogo Jota , Raúl Jiménez , Rúben Vinagre , Adama Traoré ,, Ederson , Kyle Walker , Benjamin Mendy , Vincent Kompany , Aymeric Laporte , David Silva , Ilkay Gündogan , Fernandinho , Sergio Agüero , Raheem Sterling , Bernardo Silva , Riyad Mahrez , Gabriel Jesus , Leroy Sané 
38338,Brighton and Hove Albion,FulhamFUL,2,2,0, Mat Ryan , Martín Montoya , Gaëtan Bong , Lewis Dunk , Shane Duffy , Solly March , Davy Pröpper , Dale Stephens , Anthony Knockaert , Glenn Murray , Pascal Groß , Yves Bissouma , Alireza Jahanbakhsh , Jürgen Locadia , Marcus Bettinelli , Alfie Mawson , Maxime Le Marchand , Timothy Fosu-Mensah , Denis Odoi , Jean Michael Seri , André-Frank Zambo Anguissa , Kevin McDonald , Aleksandar Mitrovic , André Schürrle , Luciano Vietto , Calum Chambers , Ryan Sessegnon , Stefan Johansen 
38339,Burnley,Manchester United,0,2,-1, Joe Hart , Phil Bardsley , Ben Mee , Charlie Taylor , James Tarkowski , Dwight McNeil , Aaron Lennon , Ashley Westwood , Jack Cork , Jeff Hendrick , Chris Wood , Sam Vokes , Ashley Barnes , Matej Vydra , David de Gea , Luke Shaw , Victor Lindelöf , Antonio Valencia , Chris Smalling , Marouane Fellaini , Nemanja Matic , Paul Pogba  , Alexis Sánchez , Jesse Lingard , Romelu Lukaku , Eric Bailly  , Ander Herrera , Marcus Rashford 
38340,Cardiff CityCAR,Arsenal,2,3,-1, Neil Etheridge , Bruno Ecuele Manga , Sean Morrison , Joe Bennett , Sol Bamba , Harry Arter , David Junior Hoilett , Joe Ralls , Víctor Camarasa , Danny Ward , Bobby De Cordova-Reid , Kenneth Zohore , Gary Madine ,, Petr Cech , Shkodran Mustafi , Nacho Monreal , Héctor Bellerín , Sokratis , Mesut Özil , Aaron Ramsey , Granit Xhaka , Pierre-Emerick Aubameyang , Matteo Guendouzi , Alexandre Lacazette , Lucas Torreira , Henrikh Mkhitaryan , Danny Welbeck 
38341,Chelsea,AFC Bournemouth,2,0,1, Kepa Arrizabalaga , Marcos Alonso , César Azpilicueta , David Luiz , Antonio Rüdiger , NGolo Kanté , Jorginho , Mateo Kovacic , Willian , Eden Hazard , Álvaro Morata , Ruben Loftus-Cheek , Olivier Giroud , Pedro , Asmir Begovic , Nathan Aké , Steve Cook , Simon Francis , Dan Gosling , Diego Rico , Jefferson Lerma , Adam Smith , Ryan Fraser , Joshua King , Callum Wilson , Jordon Ibe , Lewis Cook , Lys Mousset 
38342,Crystal Palace,Southampton,0,2,-1, Wayne Hennessey , Mamadou Sakho , Patrick van Aanholt , Aaron Wan-Bissaka , Martin Kelly , Andros Townsend , Jeffrey Schlupp , James McArthur , Luka Milivojevic , Jordan Ayew , Christian Benteke , Cheikhou Kouyaté , Max Meyer , Alexander Sørloth , Alex McCarthy , Jannik Vestergaard , Ryan Bertrand , Cédric Soares , Wesley Hoedt , Mohamed Elyounoussi , Nathan Redmond , Mario Lemina , Pierre-Emile Højbjerg , Shane Long , Danny Ings , Matt Targett , Oriol Romeu , Charlie Austin 
38343,Everton,Huddersfield Town,1,1,0, Jordan Pickford , Kurt Zouma , Seamus Coleman , Lucas Digne , Mason Holgate , Gylfi Sigurdsson , Theo Walcott , Dominic Calvert-Lewin , Tom Davies , Morgan Schneiderlin , Cenk Tosun , Leighton Baines , Oumar Niasse , Ademola Lookman , Jonas Lössl , Chris Löwe , Christopher Schindler , Florent Hadergjonaj , Zanka , Terence Kongolo , Rajiv van La Parra , Aaron Mooy , Adama Diakhaby , Philip Billing , Steve Mounie  , Erik Durm , Elias Kachunga , Laurent Depoitre  
38344,Leicester City,Liverpool,1,2,-1, Kasper Schmeichel , Ben Chilwell , Harry Maguire , Ricardo Pereira , Wes Morgan , Rachid Ghezzal , Nampalys Mendy , James Maddison , Wilfred Ndidi , Marc Albrighton , Demarai Gray , Daniel Amartey , Shinji Okazaki , Kelechi Iheanacho , Alisson , Joseph Gomez , Trent Alexander-Arnold , Andrew Robertson , Virgil van Dijk , James Milner , Jordan Henderson , Georginio Wijnaldum , Roberto Firmino , Sadio Mané , Mohamed Salah , Joel Matip , Naby Keita , Xherdan Shaqiri 
38345,Manchester City,Newcastle United,2,1,1, Ederson , Kyle Walker , John Stones , Benjamin Mendy , Aymeric Laporte , Raheem Sterling , Fernandinho , Riyad Mahrez , David Silva , Sergio Agüero , Gabriel Jesus , Vincent Kompany , Ilkay Gündogan , Bernardo Silva , Martin Dubravka , Ciaran Clark , DeAndre Yedlin , Jamaal Lascelles , Federico Fernández , Paul Dummett , Mohamed Diamé , Kenedy , Ayoze Pérez , Ki Sung-yueng , Salomón Rondón , Jacob Murphy , Christian Atsu , Joselu 
38346,Watford,Tottenham Hotspur,2,1,1, Ben Foster , Daryl Janmaat , Christian Kabasele , Craig Cathcart , José Holebas , Roberto Pereyra , Will Hughes , Abdoulaye Doucouré , Etienne Capoue , Andre Gray , Troy Deeney , Adrian Mariappa , Nathaniel Chalobah , Isaac Success , Michel Vorm , Jan Vertonghen , Toby Alderweireld , Davinson Sánchez , Mousa Dembélé , Ben Davies , Dele Alli , Kieran Trippier , Christian Eriksen , Harry Kane , Lucas Moura , Danny Rose , Harry Winks , Fernando Llorente 
38347,West Ham United,Wolverhampton WanderersWOL,0,1,-1, Lukasz Fabianski , Fabián Balbuena , Issa Diop , Aaron Cresswell , Ryan Fredericks , Robert Snodgrass , Michail Antonio , Jack Wilshere , Carlos Sánchez , Felipe Anderson , Marko Arnautovic , Pedro Obiang , Chicharito , Andriy Yarmolenko , Rui Patrício , Conor Coady , Ryan Bennett , Willy Boly , Rúben Neves , João Moutinho , Matt Doherty , Jonny , Raúl Jiménez , Hélder Costa , Diogo Jota , Rúben Vinagre , Adama Traoré , Léo Bonatini 
38348,AFC Bournemouth,Leicester City,4,2,1, Asmir Begovic , Adam Smith , Steve Cook , Nathan Aké , Diego Rico , Dan Gosling , Ryan Fraser , Jefferson Lerma , David Brooks , Callum Wilson , Joshua King , Simon Francis , Lewis Cook , Lys Mousset , Kasper Schmeichel , Ben Chilwell , Ricardo Pereira , Wes Morgan , Harry Maguire , Wilfred Ndidi , Rachid Ghezzal , James Maddison , Nampalys Mendy , Demarai Gray , Jamie Vardy , Jonny Evans , Marc Albrighton , Kelechi Iheanacho 
38349,Chelsea,Cardiff CityCAR,4,1,1, Kepa Arrizabalaga , Marcos Alonso , César Azpilicueta , David Luiz , Antonio Rüdiger , NGolo Kanté , Mateo Kovacic , Jorginho , Olivier Giroud , Eden Hazard , Pedro , Davide Zappacosta , Ross Barkley , Willian , Neil Etheridge , Joe Bennett , Sol Bamba , Sean Morrison , Bruno Ecuele Manga , David Junior Hoilett , Harry Arter , Joe Ralls , Víctor Camarasa , Danny Ward , Bobby De Cordova-Reid , Callum Paterson , Jazz Richards , Gary Madine 
38350,Everton,West Ham United,1,3,-1, Jordan Pickford , Kurt Zouma , Lucas Digne , Jonjoe Kenny , Mason Holgate , Gylfi Sigurdsson , Morgan Schneiderlin , Dominic Calvert-Lewin , Theo Walcott , Idrissa Gueye , Cenk Tosun , Bernard , Oumar Niasse , Ademola Lookman , Lukasz Fabianski , Issa Diop , Pablo Zabaleta , Arthur Masuaku , Fabián Balbuena , Andriy Yarmolenko , Declan Rice , Felipe Anderson , Pedro Obiang , Mark Noble , Marko Arnautovic , Carlos Sánchez , Robert Snodgrass , Michail Antonio 
38351,Huddersfield Town,Crystal Palace,0,1,-1, Jonas Lössl , Terence Kongolo , Christopher Schindler , Zanka , Florent Hadergjonaj , Aaron Mooy , Chris Löwe , Philip Billing , Elias Kachunga , Steve Mounie , Rajiv van La Parra , Isaac Mbenza , Laurent Depoitre , Adama Diakhaby , Wayne Hennessey , Mamadou Sakho , Aaron Wan-Bissaka , Patrick van Aanholt , James Tomkins , Cheikhou Kouyaté , James McArthur , Luka Milivojevic , Wilfried Zaha , Jordan Ayew , Andros Townsend  , Jeffrey Schlupp  ,,
38352,Manchester City,FulhamFUL,3,0,1, Ederson , Fabian Delph , Nicolás Otamendi , Aymeric Laporte , Kyle Walker , David Silva , Bernardo Silva , Fernandinho , Leroy Sané , Raheem Sterling , Sergio Agüero , Ilkay Gündogan , Riyad Mahrez , Gabriel Jesus , Marcus Bettinelli , Ryan Sessegnon , Cyrus Christie , Alfie Mawson , Denis Odoi , Jean Michael Seri , Stefan Johansen , Kevin McDonald , Aleksandar Mitrovic , André Schürrle , Luciano Vietto , André-Frank Zambo Anguissa , Floyd Ayité ,
38353,Newcastle United,Arsenal,1,2,-1, Martin Dubravka , Federico Fernández , Jamaal Lascelles , DeAndre Yedlin , Paul Dummett , Isaac Hayden , Matt Ritchie , Mohamed Diamé , Jacob Murphy , Joselu , Ayoze Pérez , Ciaran Clark , Kenedy , Yoshinori Muto , Petr Cech , Héctor Bellerín , Shkodran Mustafi , Sokratis , Nacho Monreal , Matteo Guendouzi , Pierre-Emerick Aubameyang , Mesut Özil , Granit Xhaka , Aaron Ramsey , Alexandre Lacazette , Henrikh Mkhitaryan , Lucas Torreira , Danny Welbeck 
38354,Southampton,Brighton and Hove Albion,2,2,0, Alex McCarthy , Cédric Soares , Ryan Bertrand , Jannik Vestergaard , Wesley Hoedt , Pierre-Emile Højbjerg , Mohamed Elyounoussi , Nathan Redmond , Mario Lemina , Shane Long , Danny Ings , Steven Davis , James Ward-Prowse , Manolo Gabbiadini , Mat Ryan , Gaëtan Bong , Martín Montoya , Lewis Dunk , Shane Duffy , Davy Pröpper , Anthony Knockaert , Dale Stephens , Yves Bissouma , Solly March , Glenn Murray , Jürgen Locadia , Alireza Jahanbakhsh ,
38355,Tottenham Hotspur,Liverpool,1,2,-1, Michel Vorm , Kieran Trippier , Toby Alderweireld , Jan Vertonghen , Danny Rose , Eric Dier , Mousa Dembélé , Christian Eriksen , Harry Winks , Harry Kane , Lucas Moura , Erik Lamela , Victor Wanyama , Son Heung-Min , Alisson , Virgil van Dijk , Andrew Robertson , Trent Alexander-Arnold , Joseph Gomez , Georginio Wijnaldum , James Milner , Naby Keita , Mohamed Salah , Sadio Mané , Roberto Firmino , Joel Matip , Jordan Henderson , Daniel Sturridge 
38356,Watford,Manchester United,1,2,-1, Ben Foster , Christian Kabasele , José Holebas , Craig Cathcart , Daryl Janmaat , Roberto Pereyra , Will Hughes , Etienne Capoue , Abdoulaye Doucouré , Troy Deeney , Andre Gray , Kiko Femenía , Adam Masina , Isaac Success , David de Gea , Victor Lindelöf , Chris Smalling , Antonio Valencia  , Ashley Young , Marouane Fellaini , Paul Pogba , Nemanja Matic , Alexis Sánchez , Romelu Lukaku , Jesse Lingard , Eric Bailly  , Scott McTominay , Anthony Martial 
38357,Wolverhampton WanderersWOL,Burnley,1,0,1, Rui Patrício , Conor Coady , Willy Boly , Ryan Bennett , João Moutinho , Matt Doherty , Rúben Neves , Jonny , Hélder Costa , Raúl Jiménez , Diogo Jota , Morgan Gibbs-White , Léo Bonatini , Adama Traoré , Joe Hart , Ben Mee , Phil Bardsley , James Tarkowski , Charlie Taylor , Jeff Hendrick , Jack Cork , Aaron Lennon , Johann Gudmundsson , Sam Vokes , Ashley Barnes , Ashley Westwood , Chris Wood , Matej Vydra 
38358,Arsenal,Everton,2,0,1, Petr Cech , Shkodran Mustafi , Héctor Bellerín , Sokratis , Nacho Monreal , Mesut Özil , Pierre-Emerick Aubameyang , Lucas Torreira , Granit Xhaka , Aaron Ramsey , Alexandre Lacazette , Rob Holding , Alex Iwobi , Danny Welbeck , Jordan Pickford , Kurt Zouma , Lucas Digne , Michael Keane , Jonjoe Kenny , Tom Davies , Theo Walcott , Gylfi Sigurdsson , Richarlison , Idrissa Gueye , Dominic Calvert-Lewin , Bernard , Cenk Tosun ,
38359,Brighton and Hove Albion,Tottenham Hotspur,1,2,-1, Mat Ryan , Martín Montoya , Gaëtan Bong , Shane Duffy , Lewis Dunk , Solly March , Yves Bissouma , Dale Stephens , Anthony Knockaert , Davy Pröpper , Glenn Murray , Beram Kayal , Alireza Jahanbakhsh , Jürgen Locadia , Paulo Gazzaniga , Kieran Trippier , Danny Rose , Toby Alderweireld , Jan Vertonghen , Christian Eriksen , Son Heung-Min , Lucas Moura , Mousa Dembélé , Eric Dier , Harry Kane , Erik Lamela , Dele Alli ,
38360,Burnley,AFC Bournemouth,4,0,1, Joe Hart , Ben Mee , Matthew Lowton , James Tarkowski , Charlie Taylor , Ashley Westwood , Jack Cork , Johann Gudmundsson , Aaron Lennon , Matej Vydra , Sam Vokes , Ashley Barnes , Chris Wood ,, Asmir Begovic , Nathan Aké , Diego Rico , Adam Smith , Steve Cook , Ryan Fraser , Jefferson Lerma , David Brooks , Andrew Surman , Callum Wilson , Joshua King , Simon Francis , Junior Stanislas , Jermain Defoe 
38361,Cardiff CityCAR,Manchester City,0,5,-1, Neil Etheridge , Greg Cunningham , Lee Peltier , Sean Morrison , Bruno Ecuele Manga , Víctor Camarasa , Harry Arter , Joe Ralls , David Junior Hoilett , Danny Ward , Bobby De Cordova-Reid , Jazz Richards , Josh Murphy , Kenneth Zohore , Ederson , Aymeric Laporte , Fabian Delph , Nicolás Otamendi , Kyle Walker , Bernardo Silva , Ilkay Gündogan , Fernandinho , Leroy Sané , Raheem Sterling , Sergio Agüero , John Stones , Phil Foden , Riyad Mahrez 
38362,Crystal Palace,Newcastle United,0,0,0, Wayne Hennessey , James Tomkins , Aaron Wan-Bissaka , Patrick van Aanholt , Mamadou Sakho , James McArthur , Luka Milivojevic , Cheikhou Kouyaté , Andros Townsend , Wilfried Zaha , Jordan Ayew , Max Meyer , Alexander Sørloth ,, Martin Dubravka , Federico Fernández , DeAndre Yedlin , Jamaal Lascelles , Paul Dummett , Jonjo Shelvey , Kenedy , Mohamed Diamé , Matt Ritchie , Salomón Rondón , Ayoze Pérez , Christian Atsu , Yoshinori Muto , Joselu 
